
fileCMLP_07.datTalpha26.0 L=20.61855670103093execution time: 9 secondenumber CS=57appelExacte1
fileCMLP_07.datTalpha30.0 L=8.0execution time: 2 secondenumber CS=3appelExacte1
fileCMLP_08.datTalpha21.0 L=47.87234115600586execution time: 41 secondenumber CS=152appelExacte21
fileCMLP_08.datTalpha26.0 L=43.8862559241706execution time: 30 secondenumber CS=266appelExacte2
fileCMLP_08.datTalpha30.0 L=20.999999999999996execution time: 12 secondenumber CS=50appelExacte1
fileCMLP_09.datTalpha11.0 L=148.9530029296875execution time: 3812 secondenumber CS=1062appelExacte24
fileCMLP_09.datTalpha13.0 L=121.3241958618164execution time: 3862 secondenumber CS=1225appelExacte31
fileCMLP_09.datTalpha15.0 L=48.99999999999999execution time: 28 secondenumber CS=107appelExacte1
fileCMLP_10.datTalpha11.0 L=120.0execution time: 88 secondenumber CS=345appelExacte1
fileCMLP_10.datTalpha13.0 L=116.24365482233505execution time: 2784 secondenumber CS=1524appelExacte39
fileCMLP_10.datTalpha15.0 L=65.00000000000001execution time: 59 secondenumber CS=183appelExacte1
fileCMLP_11.datTalpha11.0 L=140.0767364501953execution time: 4109 secondenumber CS=869appelExacte6
fileCMLP_11.datTalpha13.0 L=116.04031372070312execution time: 3687 secondenumber CS=1151appelExacte9
fileCMLP_11.datTalpha15.0 L=76.00000000000001execution time: 72 secondenumber CS=262appelExacte1
fileCMLP_12.datTalpha11.0 L=162.6494598388672execution time: 3696 secondenumber CS=810appelExacte6
fileCMLP_12.datTalpha13.0 L=138.005859375execution time: 7209 secondenumber CS=927appelExacte6
fileCMLP_12.datTalpha15.0 L=103.00000000000001execution time: 78 secondenumber CS=538appelExacte1
fileCMLP_13.datTalpha21.0 L=134.8050079345703execution time: 4014 secondenumber CS=937appelExacte5
fileCMLP_13.datTalpha26.0 L=104.22522735595703execution time: 3750 secondenumber CS=1359appelExacte14
fileCMLP_13.datTalpha30.0 L=49.0execution time: 80 secondenumber CS=151appelExacte1
fileCMLP_14.datTalpha21.0 L=119.99999999999997execution time: 331 secondenumber CS=361appelExacte3
fileCMLP_14.datTalpha26.0 L=113.41883087158203execution time: 5066 secondenumber CS=1416appelExacte2
fileCMLP_14.datTalpha30.0 L=46.00000000000001execution time: 343 secondenumber CS=168appelExacte1
fileCMLP_15.datTalpha21.0 L=139.84085083007812execution time: 4523 secondenumber CS=889appelExacte7
fileCMLP_15.datTalpha26.0 L=110.8989028930664execution time: 3807 secondenumber CS=970appelExacte4
fileCMLP_15.datTalpha30.0 L=52.000000000000014execution time: 60 secondenumber CS=145appelExacte1
fileCMLP_16.datTalpha21.0 L=158.50205993652344execution time: 3889 secondenumber CS=723appelExacte2
fileCMLP_16.datTalpha26.0 L=126.50074768066406execution time: 5213 secondenumber CS=854appelExacte1
fileCMLP_16.datTalpha30.0 L=84.00000000000006execution time: 130 secondenumber CS=372appelExacte1
